County,Abs_PM,Length,Latitude,Longitude
Washington,18.74,0.04,37.19,-113.41
Washington,18.78,0.07,37.19,-113.40
Washington,18.78,0.07,37.19,-113.41
Washington,18.85,0.06,37.19,-113.40
Washington,18.85,0.06,37.19,-113.41
Washington,18.91,0.05,37.19,-113.41
Washington,18.91,0.06,37.19,-113.40
Washington,18.95,0.04,37.19,-113.41
Washington,18.97,0.10,37.19,-113.40
Washington,18.99,0.02,37.19,-113.41
Washington,19.01,0.04,37.19,-113.41
Washington,19.05,0.02,37.20,-113.41
Washington,19.07,0.02,37.20,-113.41
Washington,19.07,0.14,37.20,-113.40
Washington,19.09,0.03,37.20,-113.40
Washington,19.11,0.02,37.20,-113.40
Washington,19.13,0.03,37.20,-113.40
Washington,19.15,0.05,37.20,-113.40
Washington,19.21,0.10,37.20,-113.40
Washington,19.21,0.06,37.20,-113.40
Washington,19.27,0.06,37.20,-113.40
Washington,19.31,0.10,37.20,-113.40
Washington,19.33,0.17,37.20,-113.40
Washington,19.40,0.10,37.20,-113.40
Washington,19.50,0.07,37.20,-113.40
Washington,19.50,0.34,37.20,-113.40
Washington,19.57,0.05,37.20,-113.40
Washington,19.62,0.04,37.20,-113.40
Washington,19.66,0.06,37.20,-113.40
Washington,19.72,0.05,37.20,-113.40
Washington,19.77,0.06,37.20,-113.40
Washington,19.82,0.04,37.20,-113.40
Washington,19.84,0.07,37.21,-113.40
Washington,19.86,0.04,37.21,-113.40
Washington,19.90,0.02,37.21,-113.40
Washington,19.91,0.07,37.21,-113.40
Washington,19.92,0.02,37.21,-113.40
Washington,19.95,0.05,37.21,-113.40
Washington,19.97,0.02,37.21,-113.39
Washington,19.99,0.07,37.21,-113.39
Washington,20.00,0.04,37.21,-113.40
Washington,20.04,0.02,37.21,-113.40
Washington,20.06,0.02,37.21,-113.40
Washington,20.06,0.13,37.21,-113.39
Washington,20.07,0.06,37.21,-113.40
Washington,20.13,0.04,37.21,-113.40
Washington,20.18,0.05,37.21,-113.39
Washington,20.19,0.04,37.21,-113.39
Washington,20.22,0.03,37.21,-113.39
Washington,20.23,0.04,37.21,-113.39
Washington,20.25,0.06,37.21,-113.39
Washington,20.27,0.03,37.21,-113.39
Washington,20.30,0.03,37.21,-113.39
Washington,20.31,0.04,37.21,-113.39
Washington,20.33,0.02,37.21,-113.39
Washington,20.35,0.11,37.21,-113.39
Washington,20.35,0.06,37.21,-113.39
Washington,20.41,0.03,37.21,-113.39
Washington,20.44,0.04,37.21,-113.39
Washington,20.45,0.09,37.21,-113.39
Washington,20.48,0.06,37.21,-113.39
Washington,20.54,0.05,37.21,-113.39
Washington,20.54,0.10,37.21,-113.39
Washington,20.59,0.03,37.21,-113.39
Washington,20.62,0.07,37.21,-113.39
Washington,20.64,0.04,37.22,-113.39
Washington,20.68,0.03,37.22,-113.39
Washington,20.69,0.03,37.22,-113.39
Washington,20.71,0.08,37.22,-113.39
Washington,20.72,0.03,37.22,-113.39
Washington,20.75,0.01,37.22,-113.39
Washington,20.76,0.03,37.22,-113.39
Washington,20.78,0.13,37.22,-113.39
Washington,20.79,0.02,37.22,-113.39
Washington,20.81,0.04,37.22,-113.39
Washington,20.85,0.03,37.22,-113.39
Washington,20.88,0.02,37.22,-113.39
Washington,20.90,0.06,37.22,-113.39
Washington,20.91,0.09,37.22,-113.39
Washington,20.96,0.06,37.22,-113.39
Washington,21.00,0.02,37.22,-113.39
Washington,21.01,0.07,37.22,-113.39
Washington,21.02,0.05,37.22,-113.38
Washington,21.07,0.02,37.22,-113.38
Washington,21.08,0.06,37.22,-113.39
Washington,21.10,0.02,37.22,-113.38
Washington,21.12,0.05,37.22,-113.38
Washington,21.14,0.03,37.22,-113.38
Washington,21.17,0.07,37.22,-113.38
Washington,21.17,0.04,37.22,-113.38
Washington,21.21,0.05,37.22,-113.38
Washington,21.24,0.06,37.22,-113.38
Washington,21.26,0.04,37.22,-113.38
Washington,21.30,0.02,37.22,-113.38
Washington,21.30,0.05,37.22,-113.38
Washington,21.31,0.07,37.22,-113.38
Washington,21.34,0.06,37.22,-113.38
Washington,21.38,0.05,37.22,-113.38
Washington,21.40,0.05,37.22,-113.38
Washington,21.43,0.04,37.22,-113.38
Washington,21.45,0.05,37.22,-113.38
Washington,21.47,0.06,37.22,-113.38
Washington,21.50,0.06,37.23,-113.38
Washington,21.53,0.02,37.22,-113.38
Washington,21.55,0.09,37.22,-113.38
Washington,21.56,0.08,37.23,-113.38
Washington,21.64,0.07,37.23,-113.38
Washington,21.64,0.04,37.23,-113.38
Washington,21.68,0.06,37.23,-113.38
Washington,21.71,0.02,37.23,-113.38
Washington,21.73,0.05,37.23,-113.38
Washington,21.74,0.03,37.23,-113.38
Washington,21.77,0.02,37.23,-113.38
Washington,21.78,0.04,37.23,-113.38
Washington,21.79,0.04,37.23,-113.38
Washington,21.82,0.02,37.23,-113.37
Washington,21.82,0.02,37.23,-113.38
Washington,21.84,0.01,37.23,-113.38
Washington,21.84,0.06,37.23,-113.37
Washington,21.85,0.02,37.23,-113.38
Washington,21.87,0.02,37.23,-113.38
Washington,21.89,0.03,37.23,-113.38
Washington,21.90,0.06,37.23,-113.37
Washington,21.92,0.02,37.23,-113.37
Washington,21.94,0.04,37.23,-113.37
Washington,21.96,0.06,37.23,-113.37
Washington,21.98,0.04,37.23,-113.37
Washington,22.02,0.04,37.23,-113.37
Washington,22.02,0.05,37.23,-113.37
Washington,22.06,0.05,37.23,-113.37
Washington,22.07,0.08,37.23,-113.37
Washington,22.10,0.05,37.23,-113.37
Washington,22.15,0.05,37.23,-113.37
Washington,22.15,0.09,37.23,-113.37
Washington,22.20,0.05,37.23,-113.37
Washington,22.24,0.03,37.23,-113.37
Washington,22.25,0.09,37.23,-113.37
Washington,22.27,0.04,37.23,-113.37
Washington,22.31,0.02,37.23,-113.37
Washington,22.33,0.04,37.23,-113.37
Washington,22.34,0.04,37.23,-113.37
Washington,22.37,0.04,37.23,-113.37
Washington,22.38,0.03,37.23,-113.37
Washington,22.41,0.03,37.24,-113.37
Washington,22.41,0.02,37.23,-113.37
Washington,22.43,0.15,37.23,-113.37
Washington,22.44,0.03,37.24,-113.37
Washington,22.48,0.06,37.24,-113.37
Washington,22.53,0.04,37.24,-113.37
Washington,22.57,0.04,37.24,-113.37
Washington,22.58,0.06,37.24,-113.37
Washington,22.61,0.11,37.24,-113.37
Washington,22.64,0.04,37.24,-113.37
Washington,22.68,0.05,37.24,-113.37
Washington,22.72,0.01,37.24,-113.37
Washington,22.73,0.07,37.24,-113.36
Washington,22.73,0.02,37.24,-113.37
Washington,22.76,0.03,37.24,-113.37
Washington,22.79,0.06,37.24,-113.37
Washington,22.80,0.06,37.24,-113.36
Washington,22.85,0.03,37.24,-113.36
Washington,22.86,0.04,37.24,-113.36
Washington,22.88,0.03,37.24,-113.36
Washington,22.90,0.04,37.24,-113.36
Washington,22.90,0.04,37.24,-113.36
Washington,22.94,0.03,37.24,-113.36
Washington,22.95,0.06,37.24,-113.36
Washington,22.97,0.02,37.24,-113.36
Washington,22.99,0.04,37.24,-113.36
Washington,23.01,0.02,37.24,-113.36
Washington,23.02,0.03,37.24,-113.36
Washington,23.03,0.02,37.24,-113.36
Washington,23.05,0.04,37.24,-113.36
Washington,23.05,0.03,37.24,-113.36
Washington,23.08,0.02,37.24,-113.36
Washington,23.08,0.03,37.24,-113.36
Washington,23.10,0.05,37.24,-113.36
Washington,23.11,0.03,37.24,-113.36
Washington,23.14,0.02,37.24,-113.36
Washington,23.15,0.05,37.24,-113.36
Washington,23.16,0.03,37.24,-113.36
Washington,23.18,0.08,37.24,-113.36
Washington,23.20,0.02,37.24,-113.36
Washington,23.22,0.02,37.24,-113.36
Washington,23.24,0.05,37.24,-113.36
Washington,23.26,0.05,37.24,-113.36
Washington,23.29,0.05,37.24,-113.36
Washington,23.32,0.03,37.24,-113.36
Washington,23.34,0.04,37.24,-113.36
Washington,23.34,0.03,37.24,-113.35
Washington,23.37,0.01,37.24,-113.35
Washington,23.38,0.03,37.24,-113.36
Washington,23.39,0.03,37.24,-113.35
Washington,23.41,0.04,37.24,-113.36
Washington,23.41,0.06,37.24,-113.35
Washington,23.44,0.02,37.24,-113.36
Washington,23.46,0.03,37.24,-113.35
Washington,23.47,0.18,37.24,-113.35
Washington,23.49,0.01,37.24,-113.35
Washington,23.50,0.02,37.24,-113.35
Washington,23.52,0.05,37.24,-113.35
Washington,23.57,0.04,37.24,-113.35
Washington,23.60,0.09,37.24,-113.35
Washington,23.65,0.08,37.25,-113.35
Washington,23.69,0.06,37.25,-113.35
Washington,23.73,0.08,37.25,-113.35
Washington,23.75,0.02,37.25,-113.35
Washington,23.77,0.06,37.25,-113.35
Washington,23.81,0.03,37.25,-113.35
Washington,23.83,0.04,37.25,-113.35
Washington,23.84,0.04,37.25,-113.35
Washington,23.87,0.36,37.25,-113.35
Washington,23.87,0.15,37.25,-113.35
Washington,24.02,0.08,37.25,-113.35
Washington,24.10,0.02,37.25,-113.34
Washington,24.12,0.04,37.25,-113.34
Washington,24.16,0.04,37.25,-113.34
Washington,24.19,0.08,37.25,-113.34
Washington,24.23,0.03,37.25,-113.34
Washington,24.26,0.03,37.25,-113.34
Washington,24.27,0.12,37.25,-113.34
Washington,24.29,0.12,37.25,-113.34
Washington,24.39,0.06,37.25,-113.34
Washington,24.41,0.08,37.25,-113.34
Washington,24.44,0.06,37.25,-113.34
Washington,24.49,0.14,37.25,-113.34
Washington,24.51,0.04,37.25,-113.34
Washington,24.55,0.04,37.25,-113.34
Washington,24.59,0.05,37.25,-113.34
Washington,24.63,0.11,37.25,-113.34
Washington,24.64,0.04,37.25,-113.34
Washington,24.67,0.04,37.26,-113.34
Washington,24.71,0.04,37.26,-113.34
Washington,24.73,0.02,37.25,-113.34
Washington,24.75,0.04,37.26,-113.34
Washington,24.75,0.04,37.26,-113.34
Washington,24.79,0.06,37.26,-113.33
Washington,24.79,0.02,37.26,-113.34
Washington,24.81,0.02,37.26,-113.34
Washington,24.83,0.08,37.26,-113.34
Washington,24.85,0.04,37.26,-113.33
Washington,24.90,0.04,37.26,-113.33
Washington,24.91,0.04,37.26,-113.33
Washington,24.94,0.04,37.26,-113.33
Washington,24.95,0.08,37.26,-113.33
Washington,24.98,0.04,37.26,-113.33
Washington,25.02,0.08,37.26,-113.33
Washington,25.03,0.06,37.26,-113.33
Washington,25.08,0.02,37.26,-113.33
Washington,25.10,0.04,37.26,-113.33
Washington,25.10,0.02,37.26,-113.33
Washington,25.12,0.04,37.26,-113.33
Washington,25.14,0.04,37.26,-113.33
Washington,25.16,0.06,37.26,-113.33
Washington,25.18,0.07,37.26,-113.33
Washington,25.22,0.06,37.26,-113.33
Washington,25.24,0.06,37.26,-113.33
Washington,25.28,0.06,37.26,-113.33
Washington,25.31,0.08,37.26,-113.33
Washington,25.34,0.06,37.26,-113.33
Washington,25.39,0.06,37.26,-113.33
Washington,25.40,0.08,37.26,-113.33
Washington,25.45,0.06,37.26,-113.33
Washington,25.48,0.04,37.26,-113.33
Washington,25.51,0.04,37.26,-113.33
Washington,25.52,0.05,37.26,-113.33
Washington,25.55,0.02,37.26,-113.33
Washington,25.58,0.08,37.26,-113.33
Washington,25.58,0.06,37.26,-113.33
Washington,25.63,0.06,37.26,-113.33
Washington,25.65,0.04,37.27,-113.32
Washington,25.69,0.02,37.27,-113.33
Washington,25.69,1.24,37.27,-113.32
Washington,25.71,0.02,37.27,-113.32
Washington,25.72,0.05,37.27,-113.32
Washington,25.77,0.05,37.27,-113.32
Washington,25.82,0.06,37.27,-113.32
Washington,25.88,0.04,37.27,-113.32
Washington,25.92,0.06,37.27,-113.32
Washington,25.98,0.06,37.27,-113.32
Washington,26.04,0.13,37.27,-113.32
Washington,26.17,0.10,37.27,-113.32
Washington,26.27,0.13,37.27,-113.32
Washington,26.40,0.02,37.27,-113.32
Washington,26.42,0.08,37.27,-113.32
Washington,26.50,0.13,37.27,-113.32
Washington,26.63,0.08,37.28,-113.31
Washington,26.71,0.17,37.28,-113.31
Washington,26.88,0.04,37.28,-113.31
Washington,26.92,0.02,37.28,-113.31
Washington,26.93,0.03,37.28,-113.31
Washington,26.94,0.08,37.28,-113.31
Washington,26.97,0.04,37.28,-113.31
Washington,27.01,0.08,37.28,-113.31
Washington,27.03,0.04,37.28,-113.31
Washington,27.07,0.02,37.28,-113.31
Washington,27.09,0.08,37.28,-113.31
Washington,27.09,0.13,37.28,-113.31
Washington,27.17,0.04,37.28,-113.31
Washington,27.21,0.04,37.28,-113.31
Washington,27.22,0.08,37.28,-113.31
Washington,27.25,0.04,37.28,-113.31
Washington,27.29,0.04,37.28,-113.31
Washington,27.30,0.04,37.28,-113.31
Washington,27.33,0.08,37.28,-113.31
Washington,27.34,0.08,37.28,-113.31
Washington,27.41,0.07,37.29,-113.30
Washington,27.43,0.05,37.28,-113.31
Washington,27.48,0.03,37.29,-113.31
Washington,27.48,0.04,37.29,-113.30
Washington,27.51,0.02,37.29,-113.30
Washington,27.52,0.06,37.29,-113.30
Washington,27.53,0.04,37.29,-113.30
Washington,27.57,0.04,37.29,-113.30
Washington,27.58,0.05,37.29,-113.30
Washington,27.60,0.03,37.29,-113.30
Washington,27.63,0.03,37.29,-113.30
Washington,27.64,0.02,37.29,-113.30
Washington,27.66,0.04,37.29,-113.30
Washington,27.66,0.02,37.29,-113.30
Washington,27.68,0.04,37.29,-113.30
Washington,27.70,0.06,37.29,-113.30
Washington,27.72,0.06,37.29,-113.30
Washington,27.76,0.06,37.29,-113.30
Washington,27.77,0.05,37.29,-113.30
Washington,27.82,0.04,37.29,-113.30
Washington,27.82,0.02,37.29,-113.30
Washington,27.85,0.04,37.29,-113.30
Washington,27.85,0.03,37.29,-113.30
Washington,27.89,0.04,37.29,-113.30
Washington,27.89,0.05,37.29,-113.30
Washington,27.93,0.03,37.29,-113.30
Washington,27.94,0.03,37.29,-113.30
Washington,27.96,0.02,37.29,-113.30
Washington,27.97,0.04,37.29,-113.30
Washington,27.98,0.04,37.29,-113.30
Washington,28.01,0.02,37.29,-113.30
Washington,28.02,0.03,37.29,-113.30
Washington,28.03,0.06,37.29,-113.30
Washington,28.05,0.03,37.29,-113.30
Washington,28.08,0.02,37.29,-113.30
Washington,28.09,0.04,37.29,-113.30
Washington,28.10,0.03,37.29,-113.30
Washington,28.13,0.03,37.29,-113.30
Washington,28.13,0.04,37.29,-113.30
Washington,28.16,0.03,37.30,-113.30
Washington,28.17,0.04,37.29,-113.30
Washington,28.19,0.02,37.30,-113.30
Washington,28.20,0.02,37.30,-113.30
Washington,28.21,0.04,37.30,-113.30
Washington,28.22,0.02,37.30,-113.30
Washington,28.24,0.02,37.30,-113.30
Washington,28.25,0.06,37.30,-113.30
Washington,28.26,0.03,37.30,-113.30
Washington,28.29,0.01,37.30,-113.30
Washington,28.30,0.01,37.30,-113.30
Washington,28.30,0.08,37.30,-113.30
Washington,28.31,0.04,37.30,-113.30
Washington,28.35,0.03,37.30,-113.30
Washington,28.38,0.03,37.30,-113.30
Washington,28.38,0.02,37.30,-113.30
Washington,28.40,0.06,37.30,-113.30
Washington,28.41,0.02,37.30,-113.30
Washington,28.43,0.02,37.30,-113.30
Washington,28.45,0.03,37.30,-113.30
Washington,28.45,0.07,37.30,-113.30
Washington,28.48,0.02,37.30,-113.30
Washington,28.50,0.02,37.30,-113.30
Washington,28.52,0.02,37.30,-113.30
Washington,28.52,0.07,37.30,-113.30
Washington,28.53,0.02,37.30,-113.30
Washington,28.55,0.02,37.30,-113.30
Washington,28.57,0.01,37.30,-113.30
Washington,28.59,0.02,37.30,-113.30
Washington,28.60,0.08,37.30,-113.30
Washington,28.60,0.02,37.30,-113.30
Washington,28.62,0.02,37.30,-113.30
Washington,28.64,0.02,37.30,-113.30
Washington,28.66,0.02,37.30,-113.30
Washington,28.67,0.06,37.30,-113.30
Washington,28.68,0.02,37.30,-113.30
Washington,28.69,0.02,37.30,-113.30
Washington,28.71,0.02,37.30,-113.30
Washington,28.73,0.06,37.30,-113.30
Washington,28.73,0.02,37.30,-113.30
Washington,28.75,0.02,37.30,-113.30
Washington,28.78,0.02,37.30,-113.30
Washington,28.79,0.06,37.30,-113.30
Washington,28.80,0.02,37.30,-113.30
Washington,28.81,0.04,37.30,-113.30
Washington,28.84,0.02,37.30,-113.30
Washington,28.85,0.02,37.31,-113.30
Washington,28.86,0.05,37.31,-113.30
Washington,28.87,0.04,37.30,-113.30
Washington,28.90,0.06,37.31,-113.30
Washington,28.92,0.03,37.31,-113.30
Washington,28.95,0.02,37.31,-113.30
Washington,28.96,0.04,37.31,-113.30
Washington,28.96,0.05,37.31,-113.30
Washington,29.00,0.04,37.31,-113.30
Washington,29.01,0.05,37.31,-113.30
Washington,29.04,0.02,37.31,-113.30
Washington,29.06,0.04,37.31,-113.30
Washington,29.07,0.05,37.31,-113.30
Washington,29.09,0.04,37.31,-113.30
Washington,29.11,0.06,37.31,-113.30
Washington,29.13,0.04,37.31,-113.30
Washington,29.17,0.04,37.31,-113.30
Washington,29.18,0.03,37.31,-113.30
Washington,29.21,0.03,37.31,-113.30
Washington,29.21,0.08,37.31,-113.30
Washington,29.24,0.07,37.31,-113.30
Washington,29.29,0.04,37.31,-113.30
Washington,29.30,0.06,37.31,-113.29
Washington,29.33,0.04,37.31,-113.30
Washington,29.36,0.06,37.31,-113.29
Washington,29.37,0.04,37.31,-113.30
Washington,29.41,0.04,37.31,-113.30
Washington,29.42,0.07,37.31,-113.29
Washington,29.45,0.06,37.31,-113.29
Washington,29.49,0.01,37.31,-113.29
Washington,29.49,0.06,37.31,-113.29
Washington,29.51,0.07,37.31,-113.29
Washington,29.55,0.01,37.31,-113.29
Washington,29.57,0.04,37.31,-113.29
Washington,29.58,0.00,37.31,-113.29
Washington,29.58,0.01,37.31,-113.29
Washington,29.60,0.04,37.31,-113.29
Washington,29.61,0.05,37.32,-113.29
Washington,29.64,0.06,37.31,-113.29
Washington,29.65,0.04,37.32,-113.29
Washington,29.69,0.04,37.32,-113.29
Washington,29.70,0.06,37.32,-113.29
Washington,29.73,0.03,37.32,-113.29
Washington,29.76,0.03,37.32,-113.29
Washington,29.76,0.06,37.32,-113.29
Washington,29.79,0.03,37.32,-113.29
Washington,29.82,0.03,37.32,-113.29
Washington,29.82,0.08,37.32,-113.29
Washington,29.85,0.03,37.32,-113.29
Washington,29.88,0.03,37.32,-113.29
Washington,29.90,0.08,37.32,-113.29
Washington,29.91,0.02,37.32,-113.29
Washington,29.92,0.04,37.32,-113.29
Washington,29.96,0.03,37.32,-113.29
Washington,29.98,0.09,37.32,-113.29
Washington,29.99,0.05,37.32,-113.29
Washington,30.03,0.06,37.32,-113.29
Washington,30.07,0.01,37.32,-113.29
Washington,30.08,0.04,37.32,-113.29
Washington,30.10,0.05,37.32,-113.29
Washington,30.12,0.04,37.32,-113.29
Washington,30.15,0.04,37.32,-113.29
Washington,30.16,0.04,37.32,-113.29
Washington,30.18,0.04,37.32,-113.29
Washington,30.20,0.06,37.32,-113.29
Washington,30.22,0.04,37.32,-113.29
Washington,30.26,0.05,37.32,-113.29
Washington,30.27,0.04,37.32,-113.29
Washington,30.30,0.05,37.32,-113.29
Washington,30.31,0.03,37.32,-113.29
Washington,30.34,0.03,37.32,-113.29
Washington,30.36,0.01,37.32,-113.29
Washington,30.37,0.04,37.32,-113.29
Washington,30.38,0.05,37.33,-113.29
Washington,30.41,0.02,37.32,-113.29
Washington,30.43,0.04,37.32,-113.29
Washington,30.43,0.02,37.33,-113.29
Washington,30.45,0.07,37.33,-113.29
Washington,30.47,0.04,37.33,-113.29
Washington,30.51,0.03,37.33,-113.29
Washington,30.52,0.06,37.33,-113.28
Washington,30.54,0.05,37.33,-113.29
Washington,30.57,0.04,37.33,-113.28
Washington,30.59,0.04,37.33,-113.29
Washington,30.61,0.04,37.33,-113.28
Washington,30.63,0.04,37.33,-113.28
Washington,30.65,0.07,37.33,-113.28
Washington,30.67,0.04,37.33,-113.28
Washington,30.71,0.04,37.33,-113.28
Washington,30.72,0.02,37.33,-113.28
Washington,30.74,0.07,37.33,-113.28
Washington,30.74,0.04,37.33,-113.28
Washington,30.79,0.04,37.33,-113.28
Washington,30.81,0.04,37.33,-113.28
Washington,30.83,0.04,37.33,-113.28
Washington,30.85,0.02,37.33,-113.28
Washington,30.86,0.05,37.33,-113.28
Washington,30.87,0.04,37.33,-113.28
Washington,30.91,0.06,37.33,-113.28
Washington,30.92,0.05,37.33,-113.28
Washington,30.97,0.04,37.33,-113.28
Washington,30.97,0.14,37.33,-113.28
Washington,31.01,0.04,37.33,-113.28
Washington,31.04,0.02,37.33,-113.28
Washington,31.06,0.06,37.33,-113.28
Washington,31.11,0.06,37.33,-113.28
Washington,31.11,0.06,37.33,-113.28
Washington,31.17,0.04,37.34,-113.28
Washington,31.17,0.08,37.33,-113.28
Washington,31.21,0.04,37.34,-113.28
Washington,31.24,0.06,37.34,-113.28
Washington,31.25,0.12,37.34,-113.28
Washington,31.30,0.05,37.34,-113.28
Washington,31.35,0.06,37.34,-113.28
Washington,31.37,0.14,37.34,-113.28
Washington,31.40,0.05,37.34,-113.28
Washington,31.45,0.04,37.34,-113.28
Washington,31.50,0.02,37.34,-113.28
Washington,31.51,0.08,37.34,-113.28
Washington,31.52,0.05,37.34,-113.28
Washington,31.57,0.04,37.34,-113.28
Washington,31.59,0.02,37.34,-113.28
Washington,31.61,0.09,37.34,-113.28
Washington,31.61,0.03,37.34,-113.28
Washington,31.64,0.04,37.34,-113.28
Washington,31.67,0.03,37.34,-113.27
Washington,31.70,0.03,37.34,-113.28
Washington,31.70,0.04,37.34,-113.27
Washington,31.73,0.01,37.34,-113.28
Washington,31.74,0.03,37.34,-113.28
Washington,31.74,0.04,37.34,-113.27
Washington,31.77,0.03,37.34,-113.27
Washington,31.78,0.04,37.34,-113.27
Washington,31.80,0.04,37.34,-113.27
Washington,31.82,0.02,37.34,-113.27
Washington,31.83,0.10,37.34,-113.27
Washington,31.84,0.04,37.34,-113.27
Washington,31.88,0.05,37.34,-113.27
Washington,31.93,0.05,37.34,-113.27
Washington,31.93,0.02,37.34,-113.27
Washington,31.95,0.02,37.34,-113.27
Washington,31.97,0.02,37.34,-113.27
Washington,31.98,0.04,37.35,-113.27
Washington,31.99,0.04,37.34,-113.27
Washington,32.01,0.02,37.35,-113.27
Washington,32.03,0.06,37.35,-113.27
Washington,32.03,0.04,37.35,-113.27
Washington,32.07,0.04,37.35,-113.27
Washington,32.09,0.06,37.35,-113.27
Washington,32.10,0.04,37.35,-113.27
Washington,32.14,0.06,37.35,-113.27
Washington,32.14,0.04,37.35,-113.27
Washington,32.18,0.06,37.35,-113.27
Washington,32.19,0.04,37.35,-113.27
Washington,32.23,0.04,37.35,-113.27
Washington,32.24,0.06,37.35,-113.27
Washington,32.27,0.02,37.35,-113.27
Washington,32.28,0.05,37.35,-113.27
Washington,32.30,0.04,37.35,-113.27
Washington,32.34,0.02,37.35,-113.27
Washington,32.34,0.04,37.35,-113.27
Washington,32.36,0.06,37.35,-113.27
Washington,32.38,0.02,37.35,-113.27
Washington,32.40,0.04,37.35,-113.27
Washington,32.41,0.05,37.35,-113.27
Washington,32.44,0.02,37.35,-113.27
Washington,32.46,0.02,37.35,-113.27
Washington,32.46,0.04,37.35,-113.27
Washington,32.48,0.04,37.35,-113.27
Washington,32.50,0.04,37.35,-113.27
Washington,32.52,0.04,37.35,-113.27
Washington,32.54,0.02,37.35,-113.27
Washington,32.55,0.04,37.35,-113.27
